"","ID","trial","cue","left","right","car_chosen","location_chosen","rt","rt_short","rt_long","reward_n1back","reward","stay_color","stay_key","unchosen_car_oneback","reoffered_unchosen","reoffered_chosen","same_colour_offered","cue_n1back","age","sex","ocir","bai","accident","unchosen_car","stay_car_unch"
"146","038c23706c7f4e259e52b57fa99826ae",146,1,"red","blue","blue","right",673,"keep","keep",0,1,1,0,"green",0,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",0
"147","038c23706c7f4e259e52b57fa99826ae",147,0,"blue","red","blue","left",1182,"keep","keep",1,1,1,0,"red",1,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",0
"148","038c23706c7f4e259e52b57fa99826ae",148,2,"blue","red","blue","left",500,"keep","keep",1,1,1,1,"red",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"149","038c23706c7f4e259e52b57fa99826ae",149,2,"red","yellow","yellow","right",1055,"keep","keep",1,0,0,0,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"150","038c23706c7f4e259e52b57fa99826ae",150,2,"green","blue","green","left",851,"keep","keep",0,1,0,0,"red",0,0,"Different","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"151","038c23706c7f4e259e52b57fa99826ae",151,1,"yellow","blue","blue","right",967,"keep","keep",1,1,0,0,"blue",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",1
"152","038c23706c7f4e259e52b57fa99826ae",152,1,"green","yellow","green","left",1153,"keep","keep",1,1,0,0,"yellow",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"153","038c23706c7f4e259e52b57fa99826ae",153,0,"blue","green","green","right",1040,"keep","keep",1,1,1,0,"yellow",0,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"154","038c23706c7f4e259e52b57fa99826ae",154,0,"green","yellow","green","left",1828,"keep","keep",1,1,1,0,"blue",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"155","038c23706c7f4e259e52b57fa99826ae",155,0,"red","blue","blue","right",1449,"keep","keep",1,0,0,0,"yellow",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"156","038c23706c7f4e259e52b57fa99826ae",156,0,"red","yellow","yellow","right",1729,"keep","keep",0,0,0,1,"red",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"157","038c23706c7f4e259e52b57fa99826ae",157,2,"green","blue","blue","right",2491,"keep","keep",0,0,0,1,"red",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",0
"158","038c23706c7f4e259e52b57fa99826ae",158,0,"yellow","green","yellow","left",1516,"keep","keep",0,0,0,0,"green",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"green",0
"159","038c23706c7f4e259e52b57fa99826ae",159,0,"blue","green","blue","left",1973,"keep","keep",0,0,0,1,"green",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",0
"160","038c23706c7f4e259e52b57fa99826ae",160,0,"red","blue","red","left",2247,"keep","keep",0,1,0,1,"green",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"162","038c23706c7f4e259e52b57fa99826ae",162,2,"blue","yellow","yellow","right",2067,"keep","keep",0,0,0,1,"yellow",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"163","038c23706c7f4e259e52b57fa99826ae",163,2,"blue","red","blue","left",908,"keep","keep",0,1,0,0,"blue",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",1
"164","038c23706c7f4e259e52b57fa99826ae",164,1,"red","green","red","left",756,"keep","keep",1,0,0,1,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"green",1
"165","038c23706c7f4e259e52b57fa99826ae",165,1,"green","blue","blue","right",1199,"keep","keep",0,0,0,0,"green",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",0
"166","038c23706c7f4e259e52b57fa99826ae",166,0,"green","yellow","yellow","right",1157,"keep","keep",0,1,0,1,"green",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",0
"167","038c23706c7f4e259e52b57fa99826ae",167,0,"blue","yellow","blue","left",1919,"keep","keep",1,0,0,0,"green",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"168","038c23706c7f4e259e52b57fa99826ae",168,2,"red","blue","blue","right",1367,"keep","keep",0,0,1,0,"yellow",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"169","038c23706c7f4e259e52b57fa99826ae",169,0,"red","yellow","red","left",1100,"keep","keep",0,0,0,0,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",1
"170","038c23706c7f4e259e52b57fa99826ae",170,0,"blue","red","red","right",1468,"keep","keep",0,0,1,0,"yellow",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"171","038c23706c7f4e259e52b57fa99826ae",171,2,"red","green","green","right",1794,"keep","keep",0,1,0,1,"blue",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"172","038c23706c7f4e259e52b57fa99826ae",172,0,"green","blue","green","left",1928,"keep","keep",1,1,1,0,"red",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"173","038c23706c7f4e259e52b57fa99826ae",173,0,"green","blue","green","left",662,"keep","keep",1,1,1,1,"blue",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"174","038c23706c7f4e259e52b57fa99826ae",174,2,"green","blue","green","left",540,"keep","keep",1,1,1,1,"blue",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"175","038c23706c7f4e259e52b57fa99826ae",175,2,"green","red","green","left",1782,"keep","keep",1,1,1,1,"blue",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"176","038c23706c7f4e259e52b57fa99826ae",176,0,"green","blue","green","left",705,"keep","keep",1,0,1,1,"red",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"177","038c23706c7f4e259e52b57fa99826ae",177,0,"red","blue","blue","right",2111,"keep","keep",0,0,0,0,"blue",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",1
"178","038c23706c7f4e259e52b57fa99826ae",178,1,"red","green","green","right",1202,"keep","keep",0,1,0,1,"red",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"179","038c23706c7f4e259e52b57fa99826ae",179,1,"yellow","green","yellow","left",1034,"keep","keep",1,0,0,0,"red",0,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",0
"180","038c23706c7f4e259e52b57fa99826ae",180,2,"green","red","green","left",1100,"keep","keep",0,1,0,1,"green",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",1
"181","038c23706c7f4e259e52b57fa99826ae",181,2,"blue","yellow","yellow","right",1770,"keep","keep",1,1,0,0,"red",0,0,"Different","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"182","038c23706c7f4e259e52b57fa99826ae",182,0,"blue","yellow","yellow","right",852,"keep","keep",1,1,1,1,"blue",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"183","038c23706c7f4e259e52b57fa99826ae",183,0,"blue","green","blue","left",1894,"keep","keep",1,0,0,0,"blue",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",1
"184","038c23706c7f4e259e52b57fa99826ae",184,2,"yellow","blue","blue","right",1969,"keep","keep",0,0,1,0,"green",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"185","038c23706c7f4e259e52b57fa99826ae",185,2,"blue","red","blue","left",1522,"keep","keep",0,1,1,0,"yellow",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"186","038c23706c7f4e259e52b57fa99826ae",186,0,"green","yellow","green","left",1120,"keep","keep",1,1,0,1,"red",0,0,"Different","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"187","038c23706c7f4e259e52b57fa99826ae",187,2,"green","blue","green","left",679,"keep","keep",1,0,1,1,"yellow",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"188","038c23706c7f4e259e52b57fa99826ae",188,2,"green","red","green","left",774,"keep","keep",0,1,1,1,"blue",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"189","038c23706c7f4e259e52b57fa99826ae",189,2,"blue","yellow","blue","left",1324,"keep","keep",1,0,0,1,"red",0,0,"Different","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"190","038c23706c7f4e259e52b57fa99826ae",190,0,"blue","yellow","yellow","right",1072,"keep","keep",0,0,0,0,"yellow",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"191","038c23706c7f4e259e52b57fa99826ae",191,0,"yellow","red","red","right",1173,"keep","keep",0,1,0,1,"blue",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"192","038c23706c7f4e259e52b57fa99826ae",192,2,"green","yellow","green","left",2050,"keep","keep",1,0,0,0,"yellow",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"193","038c23706c7f4e259e52b57fa99826ae",193,1,"red","green","green","right",649,"keep","keep",0,1,1,0,"yellow",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"194","038c23706c7f4e259e52b57fa99826ae",194,2,"yellow","red","yellow","left",1736,"keep","keep",1,1,0,0,"red",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",0
"195","038c23706c7f4e259e52b57fa99826ae",195,1,"red","yellow","yellow","right",782,"keep","keep",1,1,1,0,"red",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"196","038c23706c7f4e259e52b57fa99826ae",196,0,"red","blue","red","left",1872,"keep","keep",1,1,0,0,"red",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"197","038c23706c7f4e259e52b57fa99826ae",197,0,"green","blue","green","left",1296,"keep","keep",1,1,0,1,"blue",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"198","038c23706c7f4e259e52b57fa99826ae",198,1,"green","blue","green","left",481,"keep","keep",1,0,1,1,"blue",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"199","038c23706c7f4e259e52b57fa99826ae",199,1,"red","blue","red","left",1698,"keep","keep",0,1,0,1,"blue",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"200","038c23706c7f4e259e52b57fa99826ae",200,2,"yellow","red","yellow","left",1305,"keep","keep",1,0,0,1,"blue",0,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",0
"202","038c23706c7f4e259e52b57fa99826ae",202,2,"green","yellow","yellow","right",1254,"keep","keep",0,0,1,1,"red",0,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",0
"203","038c23706c7f4e259e52b57fa99826ae",203,1,"red","yellow","red","left",1382,"keep","keep",0,0,0,0,"green",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"204","038c23706c7f4e259e52b57fa99826ae",204,1,"yellow","green","green","right",1010,"keep","keep",0,0,0,0,"yellow",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"205","038c23706c7f4e259e52b57fa99826ae",205,2,"green","yellow","yellow","right",2232,"keep","keep",0,0,0,1,"yellow",1,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",1
"206","038c23706c7f4e259e52b57fa99826ae",206,2,"green","red","green","left",962,"keep","keep",0,0,0,0,"green",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",1
"207","038c23706c7f4e259e52b57fa99826ae",207,2,"yellow","blue","blue","right",1439,"keep","keep",0,1,0,0,"red",0,0,"Different","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"208","038c23706c7f4e259e52b57fa99826ae",208,0,"yellow","blue","blue","right",551,"keep","keep",1,0,1,1,"yellow",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"209","038c23706c7f4e259e52b57fa99826ae",209,2,"blue","red","blue","left",933,"keep","keep",0,0,1,0,"yellow",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"211","038c23706c7f4e259e52b57fa99826ae",211,0,"red","green","red","left",1782,"keep","keep",0,1,0,0,"yellow",0,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"green",0
"212","038c23706c7f4e259e52b57fa99826ae",212,2,"green","red","red","right",798,"keep","keep",1,0,1,0,"green",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",0
"214","038c23706c7f4e259e52b57fa99826ae",214,0,"blue","yellow","yellow","right",886,"keep","keep",0,1,0,1,"red",0,0,"Different","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"215","038c23706c7f4e259e52b57fa99826ae",215,1,"green","red","green","left",1368,"keep","keep",1,0,0,0,"blue",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"216","038c23706c7f4e259e52b57fa99826ae",216,0,"red","blue","red","left",971,"keep","keep",0,0,0,1,"red",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"217","038c23706c7f4e259e52b57fa99826ae",217,1,"yellow","green","green","right",1127,"keep","keep",0,1,0,0,"blue",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"219","038c23706c7f4e259e52b57fa99826ae",219,0,"red","green","green","right",1506,"keep","keep",0,0,0,1,"green",1,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",1
"220","038c23706c7f4e259e52b57fa99826ae",220,2,"yellow","green","yellow","left",1032,"keep","keep",0,0,0,0,"red",0,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",0
"221","038c23706c7f4e259e52b57fa99826ae",221,1,"green","blue","blue","right",1042,"keep","keep",0,0,0,0,"green",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"green",0
"222","038c23706c7f4e259e52b57fa99826ae",222,2,"red","yellow","red","left",1140,"keep","keep",0,0,0,0,"green",0,0,"Different","neutral",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"223","038c23706c7f4e259e52b57fa99826ae",223,0,"red","yellow","yellow","right",945,"keep","keep",0,0,0,0,"yellow",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",1
"224","038c23706c7f4e259e52b57fa99826ae",224,2,"blue","red","blue","left",990,"keep","keep",0,0,0,0,"red",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"225","038c23706c7f4e259e52b57fa99826ae",225,1,"red","yellow","yellow","right",737,"keep","keep",0,1,0,0,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"226","038c23706c7f4e259e52b57fa99826ae",226,2,"blue","red","red","right",957,"keep","keep",1,0,0,1,"red",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"227","038c23706c7f4e259e52b57fa99826ae",227,2,"red","blue","blue","right",840,"keep","keep",0,0,0,1,"blue",1,1,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",1
"228","038c23706c7f4e259e52b57fa99826ae",228,1,"green","red","green","left",1039,"keep","keep",0,0,0,0,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"229","038c23706c7f4e259e52b57fa99826ae",229,2,"red","green","green","right",891,"keep","keep",0,1,1,0,"red",1,1,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"red",0
"230","038c23706c7f4e259e52b57fa99826ae",230,2,"red","yellow","yellow","right",1100,"keep","keep",1,1,0,1,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"231","038c23706c7f4e259e52b57fa99826ae",231,0,"blue","red","blue","left",1101,"keep","keep",1,0,0,0,"red",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"red",0
"232","038c23706c7f4e259e52b57fa99826ae",232,2,"yellow","green","green","right",2662,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"yellow",0
"233","038c23706c7f4e259e52b57fa99826ae",233,0,"blue","yellow","yellow","right",1684,"keep","keep",1,1,0,1,"yellow",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"blue",1
"234","038c23706c7f4e259e52b57fa99826ae",234,1,"green","red","green","left",1329,"keep","keep",1,1,0,0,"blue",0,0,"Different","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",0
"235","038c23706c7f4e259e52b57fa99826ae",235,0,"blue","yellow","yellow","right",1400,"keep","keep",1,1,0,0,"red",0,0,"Different","neutral",22,2,0.279371730473444,0.995869588878987,2,"blue",0
"236","038c23706c7f4e259e52b57fa99826ae",236,1,"red","blue","blue","right",1462,"keep","keep",1,0,0,1,"blue",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",1
"237","038c23706c7f4e259e52b57fa99826ae",237,2,"red","green","red","left",1120,"keep","keep",0,1,0,0,"red",1,0,"Same","neutral",22,2,0.279371730473444,0.995869588878987,2,"green",1
"238","038c23706c7f4e259e52b57fa99826ae",238,0,"yellow","green","yellow","left",1746,"keep","keep",1,1,0,1,"green",1,0,"Same","threat",22,2,0.279371730473444,0.995869588878987,2,"green",0
"239","038c23706c7f4e259e52b57fa99826ae",239,0,"green","yellow","yellow","right",1064,"keep","keep",1,1,1,0,"green",1,1,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"green",0
"240","038c23706c7f4e259e52b57fa99826ae",240,0,"green","red","green","left",1116,"keep","keep",1,1,0,0,"green",1,0,"Same","no cue",22,2,0.279371730473444,0.995869588878987,2,"red",1
"242","05d2123d2e574a1cb3200e4daf73fad3",2,1,"yellow","red","yellow","left",986,"keep","keep",1,1,0,0,"red",1,0,"Same","threat",25,2,0.731907756694891,0.795468727051183,2,"red",0
"243","05d2123d2e574a1cb3200e4daf73fad3",3,0,"blue","red","red","right",794,"keep","keep",1,1,0,0,"red",1,0,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"blue",1
"244","05d2123d2e574a1cb3200e4daf73fad3",4,1,"red","green","red","left",2240,"keep","keep",1,1,1,0,"blue",0,1,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"green",0
"245","05d2123d2e574a1cb3200e4daf73fad3",5,0,"red","yellow","yellow","right",935,"keep","keep",1,1,0,0,"green",0,1,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"red",0
"246","05d2123d2e574a1cb3200e4daf73fad3",6,0,"blue","yellow","blue","left",1306,"keep","keep",1,0,0,0,"red",0,1,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"yellow",0
"248","05d2123d2e574a1cb3200e4daf73fad3",8,0,"green","blue","blue","right",491,"keep","keep",1,1,0,1,"blue",1,0,"Same","threat",25,2,0.731907756694891,0.795468727051183,2,"green",1
"249","05d2123d2e574a1cb3200e4daf73fad3",9,1,"yellow","green","yellow","left",817,"keep","keep",1,1,0,0,"green",1,0,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"green",0
"250","05d2123d2e574a1cb3200e4daf73fad3",10,2,"red","green","green","right",526,"keep","keep",1,1,0,0,"green",1,0,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"red",1
"251","05d2123d2e574a1cb3200e4daf73fad3",11,2,"red","green","green","right",469,"keep","keep",1,1,1,1,"red",1,1,"Same","threat",25,2,0.731907756694891,0.795468727051183,2,"red",0
"252","05d2123d2e574a1cb3200e4daf73fad3",12,0,"yellow","red","yellow","left",661,"keep","keep",1,0,0,0,"red",1,0,"Same","threat",25,2,0.731907756694891,0.795468727051183,2,"red",0
"253","05d2123d2e574a1cb3200e4daf73fad3",13,0,"blue","green","green","right",421,"keep","keep",0,1,0,0,"red",0,0,"Different","no cue",25,2,0.731907756694891,0.795468727051183,2,"blue",0
"254","05d2123d2e574a1cb3200e4daf73fad3",14,1,"green","blue","green","left",1473,"keep","keep",1,1,1,0,"blue",1,1,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"blue",0
"255","05d2123d2e574a1cb3200e4daf73fad3",15,0,"green","red","red","right",2659,"keep","keep",1,1,0,0,"blue",0,1,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"green",0
"257","05d2123d2e574a1cb3200e4daf73fad3",17,1,"blue","green","green","right",2103,"keep","keep",1,1,0,0,"blue",1,0,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"blue",0
"258","05d2123d2e574a1cb3200e4daf73fad3",18,0,"blue","green","green","right",833,"keep","keep",1,1,1,1,"blue",1,1,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"blue",0
"259","05d2123d2e574a1cb3200e4daf73fad3",19,2,"red","blue","blue","right",767,"keep","keep",1,1,0,1,"blue",1,0,"Same","no cue",25,2,0.731907756694891,0.795468727051183,2,"red",1
"260","05d2123d2e574a1cb3200e4daf73fad3",20,1,"yellow","blue","blue","right",758,"keep","keep",1,1,1,1,"red",0,1,"Same","threat",25,2,0.731907756694891,0.795468727051183,2,"yellow",0
"261","05d2123d2e574a1cb3200e4daf73fad3",21,1,"red","yellow","yellow","right",402,"keep","keep",1,0,0,1,"yellow",1,0,"Same","neutral",25,2,0.731907756694891,0.795468727051183,2,"red",1
